ljo_2017_id	label	성명	name	f_name	r_name	a_name	字	號	諡號	birth_year	death_year	exam_year	status	posts	choronym	residence
PMn_1414_000319+M	MN	변효문	卞孝文			卞季文				1396		1414	幼學	全州府尹	草溪 卞	
PMn_1414_000320+M	MN	고득종	高得宗				子傳					1414	義寧副直長	提學	濟州 高	
PMn_1414_000321	MN	송은	宋殷									1414	豊儲倉丞	兵曹佐郞		
PMn_1414_000322	MN	방구달	房九達									1414	生員	副正	南陽 房	
PMn_1414_000323	MN	정주생	鄭周生									1414	生員	兵曹正郞	晉陽 鄭	
PMn_1414_000324+M	MN	고유렴	高有廉									1414	生員	翰林	濟州 高	
PMn_1414_000325+M	MN	윤통	尹統									1414	生員	修文殿直學士	平山 尹	
PMn_1414_000326+M	MN	최문손	崔文孫									1414	生員	吏曹正郞	慶州 崔	
PMn_1414_000327	MN	조극관	趙克寬								1453	1414	生員	吏曹判書	楊州 趙	
PMn_1414_000328	MN	박시생	朴始生							1389		1414	生員	牧使	密陽 朴	
PMn_1414_000329+M	MN	엄간	嚴幹			廉幹						1414	幼學	承政院注書	寧越 嚴	
PMn_1414_000330	MN	이존	李存									1414	生員	牙山縣監		
PMn_1414_000331	MN	배한	裵閑									1414	生員	司諫院正言	星山 裵	
PMn_1414_000332	MN	노극명	魯克明									1414	生員		咸平 魯	
PMn_1414_000333	MN	곽상	郭常			鄭常				1352		1414	生員	司醞直長		
PMn_1416_000334+M	MN	정지담	鄭之澹									1416	生員	府使	河東 鄭	
PMn_1416_000335	MN	김자돈	金自敦									1416	生員	司憲府監察		
PMn_1416_000336+M	MN	김구	金鉤				直之		文長	1383	1462	1416	生員	判中樞府事	慶州 金	
PMn_1416_000337+M	MN	성개	成槪				平仲				1440	1416	主簿	京畿監司	昌寧 成	
PMn_1416_000338	MN	김니로	金尼老			金士老						1416	生員	司憲府監察		
PMn_1416_000339	MN	권재	權宰									1416	生員	縣監	安東 權	
PMn_1416_000340	MN	정분	鄭苯						忠莊		1454	1416	敬承府丞	議政府右議政	晉陽 鄭	
PMn_1416_000341+M	MN	이만간	李萬幹									1416	京市署錄事	司諫院獻納	全義 李	
PMn_1408_000213_C1+M	MN	박간	朴幹									1416	幼學	監司	慶州 朴	
PMn_1408_000228+M	MN	김자	金赭								1428	1416	吏曹正郞	藝文館直提學	彦陽 金	
PMn_1411_000264+M	MN	김빈	金鑌		金銚				恭簡			1416	藝文館檢閱	仁寧府丞	金海 金	
PMn_1414_000281+M	MN	정광원	鄭廣元				子春					1416	成均館學諭	敬承府丞	晉陽 鄭	
PMn_1401_000107+M	MN	김타	金沱									1416	宗簿寺判官	吏曹正郞	慶州 金	
PMn_1414_000309+M	MN	안지	安止				子行		文靖	1377	1464	1416	承文院正字	司憲府監察	耽津 安	
PMn_1417_000348+M	MN	한혜	韓惠							1403	1431	1417	宗廟署令	咸鏡監司	淸州 韓	
PMn_1417_000349	MN	진사격	陳思格									1417	幼學	承文院正字		
PMn_1417_000350	MN	김숙검	金叔儉									1417	幼學	司諫院正言	義城 金	京
PMn_1417_000351	MN	최치명	崔致明			金致明						1417	生員	禮曹佐郞		
PMn_1417_000352	MN	김유	金㽔									1417	生員	成均館直講	安東[舊] 金	
PMn_1417_000353+M	MN	권채	權採							1399	1438	1417	生員	承政院承旨	安東 權	
PMn_1417_000354+M	MN	김돈	金墩							1385	1440	1417	生員	承政院承旨	安東[舊] 金	
PMn_1417_000355+M	MN	이세형	李世衡								1442	1417	幼學	司憲府執義	康津 李	
PMn_1417_000356+M	MN	여빈주	呂賓周									1417	生員		星山 呂	
PMn_1417_000357	MN	김하민	金夏民									1417	生員	承文院校理	靈光 金	
PMn_1417_000358+M	MN	안구	安玖	安致							1441	1417	主簿	直提學	順興 安	
PMn_1417_000359	MN	조변	趙忭									1417	幼學	縣令		
PMn_1417_000360	MN	최통	崔統									1417	生員			
PMn_1417_000361	MN	민인	閔寅							1390		1417	新榜生員	司諫院正言	驪興 閔	
PMn_1417_000362	MN	정갑손	鄭甲孫				仁仲		貞節	1396	1451	1417	新榜生員	大提學	東萊 鄭	
PMn_1417_000363	MN	모순	牟恂									1417	生員	司諫院司諫	晉州 牟	
PMn_1417_000364	MN	이옹	李壅									1417	司正	議政府舍人	陽城 李	京
PMn_1417_000365	MN	반제로	潘悌老									1417	生員	司憲府監察	巨濟 潘	
PMn_1417_000366+M	MN	최치운	崔致雲				伯卿			1390	1440	1417	生員	吏曹參判	江陵 崔	
PMn_1417_000367	MN	배약	裵爚									1417	生員	縣監		
PMn_1417_000368	MN	변기종	邊起宗									1417	生員	縣監	原州 邊	
PMn_1417_000369	MN	이행언	李行言			李行吉						1417	幼學			
PMn_1417_000370	MN	주소	朱邵									1417	生員	應敎	熊川 朱	
PMn_1417_000371	MN	김말	金末				幹之		文長	1383	1464	1417	生員	判中樞府事	義城 金	
PMn_1417_000372	MN	강제로	姜齊老									1417	生員	縣監	晉州 姜	
PMn_1417_000373+M	MN	정옹	鄭雍	鄭熙								1417	生員	應敎	東萊 鄭	
PMn_1417_000374+M	MN	박이창	朴以昌								1451	1417	生員	平安監司	尙州 朴	
PMn_1417_000375+M	MN	김전	金銓									1417	生員	成均館直講		
PMn_1417_000376	MN	민후생	閔厚生									1417	健元陵直	司諫院獻納	驪興 閔	
PMn_1417_000377+M	MN	이인손	李仁孫				仲胤		忠僖	1395	1463	1417	生員	議政府右議政	廣州 李	
PMn_1417_000378	MN	강흘	姜仡									1417	生員	縣監	晉州 姜	
PMn_1417_000379	MN	조백규	趙白圭									1417	生員	司諫院大司諫		
PMn_1417_000380	MN	윤상신	尹尙信									1417	前敎導	司憲府監察		
PMn_1419_000381+M	MN	조상치	曺尙治									1419	生員	集賢殿副提學	昌寧 曺	
PMn_1419_000382+M	MN	성염조	成念祖				子敬		恭惠	1398	1450	1419	直長	知中樞府事	昌寧 成	
PMn_1419_000383+M	MN	최만리	崔萬理				子明				1451	1419	生員	江原監司	海州 崔	
PMn_1419_000384+M	MN	김숙자	金叔滋	金滋			子培		文康	1389	1456	1419	生員	成均館司藝	善山 金	
PMn_1419_000385	MN	장후	張厚									1419	生員	成均館司藝	壽城 張	
PMn_1419_000386+M	MN	조윤성	曺允誠			曺允成						1419	生員	承文院博士	昌寧 曺	
PMn_1419_000387+M	MN	강여중	康汝中			姜汝中						1419	敎導	縣監	信川 康	龍仁
PMn_1419_000388	MN	나득강	羅得康									1419	敎導	吏曹正郞	羅州 羅	
PMn_1419_000389	MN	노호	盧浩									1419	生員	長興庫使	安康 盧	善山
PMn_1419_000390	MN	변구상	卞九祥									1419	生員	成均館司藝	草溪 卞	
PMn_1419_000391	MN	설위	薛緯									1419	敎導	成均館大司成	淳昌 薛	
PMn_1419_000392+M	MN	김황	金滉		金泂							1419	生員	參判	延安 金	
PMn_1419_000393+M	MN	조서안	趙瑞安						平肅		1457	1419	生員	兵曹參判	白川 趙	
PMn_1419_000394+M	MN	이변	李邊						貞靖	1391	1475	1419	生員	大提學	德水 李	
PMn_1419_000395	MN	성자량	成自諒									1419	敎導	司諫院正言	昌寧 成	
PMn_1419_000396	MN	윤수부	尹秀夫									1419	生員	承文院正字		
PMn_1419_000397	MN	이사증	李師曾									1419	生員	僉知事	德山 李	
PMn_1419_000398+M	MN	이효례	李孝禮									1419	縣監	禮曹判書	仁川 李	
PMn_1419_000399+M	MN	안수기	安修己		安敬禮							1419	生員	吏曹正郞	順興 安	
PMn_1419_000400	MN	이백첨	李伯瞻									1419	生員	副正	古阜 李	
PMn_1419_000401	MN	임종선	任從善									1419	副使	全羅監司	長興 任	
PMn_1419_000402	MN	변효경	卞孝敬								1456	1419	生員	吏曹參判	草溪 卞	
PMn_1419_000403	MN	박흡	朴洽									1419	前敎導	兵曹正郞		
PMn_1419_000404	MN	정장	鄭奬									1419	生員	司憲府監察		
PMn_1419_000405+M	MN	이선제	李先齊				家父			1390		1419	生員	中樞院事	光山 李	
PMn_1419_000406	MN	오윤명	吳允明									1419	前敎導			
PMn_1419_000407	MN	김의생	金義生									1419	生員	南部令		
PMn_1419_000408	MN	양봉래	梁鳳來									1419	生員	司憲府監察	濟州 梁	金海
PMn_1419_000409+M	MN	안홍기	安鴻起									1419	生員	靈山縣監	耽津 安	
PMn_1419_000410	MN	김호	金浩			全浩						1419	生員		通川 金	
PMn_1419_000411	MN	오효문	吳孝文									1419	生員	主簿		
PMn_1419_000412	MN	최맹하	崔孟河			崔益河						1419	生員	縣監		
PMn_1419_000413+M	MN	이견기	李堅基			李堅起	匹休		安成	1384	1455	1419	都官佐郞	大提學	星州 李	
PMn_1420_000414+M	MN	안숭선	安崇善				仲止		文肅	1392	1452	1420	司憲府監察	參贊	順興 安	
PMn_1420_000415+M	MN	이보정	李補丁				淳甫			1393	1456	1420	直長	禮曹判書	延安 李	
PMn_1420_000416	MN	임징	任徵									1420	直長			
PMn_1420_000417+M	MN	이승손	李承孫				引之		成靖	1394	1463	1420	生員	贊成	永川 李	
PMn_1399_000083_B1+M	MN	이거경	李居敬									1420	幼學	成均館主簿	仁川 李	
PMn_1420_000419	MN	이극복	李克復									1420	都染署令	承政院注書		
PMn_1420_000420+M	MN	정사	鄭賜							1400	1453	1420	生員	直提學	東萊 鄭	
PMn_1420_000421	MN	이맹지	李孟智									1420	幼學	縣監	河濱 李	
PMn_1420_000422	MN	윤순	尹恂									1420	生員	縣令	坡平 尹	
PMn_1420_000423+M	MN	이호문	李好文									1420	幼學	郡事	德水 李	
PMn_1420_000424	MN	김문	金汶				潤甫				1448	1420	幼學	直提學	彦陽 金	
PMn_1420_000425	MN	이백검	李伯黔									1420	直長	司諫院正言	慶州 李	
PMn_1420_000426+M	MN	최중	崔中									1420	新榜生員	縣監		
PMn_1420_000427	MN	조자	趙孜									1420	生員	司諫院獻納		
PMn_1420_000428	MN	장돈의	蔣敦義									1420	生員	縣監	靑松 蔣	
PMn_1420_000429	MN	이형기	李馨期									1420	幼學	主簿		
PMn_1420_000430	MN	오경지	吳敬之									1420	敎導	奉禮郞	咸陽 吳	
PMn_1420_000431+M	MN	조수량	趙遂良								1453	1420	副使	戶曹參判	楊州 趙	
PMn_1420_000432	MN	김규	金揆									1420	幼學			
PMn_1420_000433	MN	김퇴지	金退之									1420	生員	奉常寺少府		
PMn_1420_000434	MN	강진	康晉									1420	幼學	戶曹判書	信川 康	
PMn_1420_000435	MN	배인	裵寅									1420	生員	司諫院獻納	盆城 裵	
PMn_1420_000436	MN	방구행	房九行									1420	敎導	監正	南陽 房	
PMn_1420_000437+M	MN	채륜	蔡倫									1420	前豊儲倉丞	世子侍講院文學	仁川 蔡	
PMn_1420_000438	MN	남양덕	南陽德									1420	生員	司諫院獻納	宜寧 南	
PMn_1420_000439+M	MN	윤형	尹炯				仲晦		恭簡	1391	1453	1420	直長	藝文館大提學	坡平 尹	
PMn_1420_000440	MN	강신	康愼							1397	1435	1420	生員	世子侍講院弼善	信川 康	善山
PMn_1420_000441	MN	이원적	李元適									1420	敎導	書狀官		
PMn_1420_000442	MN	이승문	李承文			李承門						1420	生員	司諫院獻納		
PMn_1420_000443	MN	유치	柳値									1420	生員	南部令	高興 柳	
PMn_1420_000444	MN	민효환	閔孝懽									1420	生員	司憲府掌令	驪興 閔	
PMn_1420_000445	MN	이보지	李寶之									1420	幼學	三嘉縣監		
PMn_1420_000446	MN	신건	申虔									1420	副丞		平山 申	
PMn_1423_000447+M	MN	정즙	鄭楫									1423	生員	弘文館修撰	淸州 鄭	
PMn_1423_000448+M	MN	박중림	朴仲林						文愍		1456	1423	生員	大提學	順天 朴	
PMn_1423_000449+M	MN	안완경	安完慶			安宅慶					1453	1423	前殿直	司憲府大司憲	廣州 安	
PMn_1423_000450	MN	이명겸	李鳴謙									1423	生員	監司	碧珍 李	
PMn_1423_000451+M	MN	원호	元昊									1423	幼學	直提學	原州 元	
PMn_1423_000452	MN	이중원	李中元			李中允						1423	生員	掌隷院判決事	廣州 李	
PMn_1423_000453	MN	김광수	金光粹			金光晬						1423	生員	司憲府大司憲	慶州 金	
PMn_1423_000454	MN	이영문	李榮門		李世門							1423	生員	司憲府持平	全州 李	
PMn_1423_000455	MN	정분	鄭汾									1423	前別將	禮曹正郞	海州 鄭	
PMn_1423_000456	MN	조오	趙珸			趙峿						1423	生員	修文殿提學	橫城 趙	
PMn_1423_000457	MN	권칠림	權七臨									1423	幼學	縣監	醴泉 權	
PMn_1423_000458	MN	조겸	趙謙									1423	生員	縣監		
PMn_1423_000459	MN	최암	崔庵				可居					1423	生員	司諫院正言	江陵 崔	
PMn_1423_000460	MN	안규	安規									1423	生員			
PMn_1423_000461	MN	강자경	康子敬									1423	生員	縣監		
PMn_1419_000393_F2+M	MN	김장	金張									1423	前敎導	司諫院正言	商山 金	
PMn_1423_000463	MN	황보공	皇甫恭									1423	生員	司諫院司諫	永川 皇	
PMn_1423_000464	MN	김하	金何						靖宣		1462	1423	生員	大提學	延安 金	
PMn_1423_000465+M	MN	안질	安質				景文				1447	1423	生員	承政院承旨	順興 安	醴泉
PMn_1423_000466	MN	노상지	盧尙志									1423	生員	司諫院司諫	安康 盧	
PMn_1423_000467	MN	정양	鄭穰									1423	生員	左司諫	晉陽 鄭	
PMn_1423_000468	MN	이종의	李從義									1423	蔚山敎導	縣監	慶州 李	
PMn_1423_000469+M	MN	유종서	柳宗敍									1423	生員	縣監	高興 柳	
PMn_1423_000470	MN	김니	金膩									1423	生員	司憲府監察		
PMn_1423_000471+M	MN	최점	崔店									1423	生員	司憲府監察	江陵 崔	
PMn_1423_000472	MN	이숭의	李崇義									1423	前敎導	都染署令		
PMn_1423_000473	MN	이겸지	李謙之									1423	前敎導	司憲府掌令	陽城 李	
PMn_1423_000474	MN	이활	李活									1423	生員	司諫院獻納	仁川 李	
PMn_1423_000475	MN	장숙	莊叔									1423	生員	縣監	衿川 莊	
PMn_1423_000476	MN	김신지	金愼之									1423	生員	司憲府監察		
PMn_1423_000477+M	MN	김효분	金孝芬				德源					1423	宗廟副令	司諫院正言	金海 金	
PMn_1423_000478	MN	손사명	孫士明			孫士晟						1423	宗廟副令	承文院校理	慶州 孫	
PMn_1426_000479	MN	황보량	皇甫良									1426	生員	府使	永川 皇	
PMn_1426_000480	MN	조전	趙篆									1426	生員	直長		
PMn_1426_000481	MN	양계원	楊繼元									1426	生員	司諫院正言	淸州 楊	
PMn_1426_000482+M	MN	고승안	高承顔									1426	生員	翰林	濟州 高	
PMn_1426_000483+M	MN	남수문	南秀文				景質			1408	1442	1426	生員	湖堂	固城 南	
PMn_1426_000484	MN	성한	成漢									1426	生員	參判	昌寧 成	
PMn_1426_000485	MN	오신지	吳愼之									1426	新榜生員	參判		
PMn_1426_000486	MN	진회	陳誨									1426	新榜生員	縣監		
PMn_1426_000487	MN	김효기	金孝起		金文起							1426	新榜生員	吏曹判書		
PMn_1426_000488	MN	신석견	辛石堅		辛碩祖				文僖		1459	1426	新榜生員	開城留守	靈山 辛	
PMn_1426_000489+M	MN	김맹헌	金孟獻									1426	錄事	直提學	安東[舊] 金	
PMn_1426_000490+M	MN	조장	趙璋			趙章						1426	生員	旌善郡守	橫城 趙	
PMn_1426_000491	MN	양억	楊億									1426	敎導	承政院注書	淸州 楊	
PMn_1426_000492+M	MN	박려	朴旅									1426	生員	成均館直講	春川 朴	
PMn_1426_000493	MN	배강	裵杠									1426	敎導	吏曹正郞	興海 裵	
PMn_1426_000494+M	MN	김신민	金新民									1426	典獄副丞	提學	慶州 金	
PMn_1426_000495	MN	김문효	金文孝									1426	幼學	集賢殿正字		
PMn_1426_000496	MN	심수	沈粹									1426	敎導	縣監		
PMn_1426_000497	MN	손하	孫何									1426	生員			
PMn_1426_000498+M	MN	정창손	鄭昌孫				孝仲		忠貞	1402	1487	1426	生員	議政府領議政	東萊 鄭	
PMn_1426_000499+M	MN	유의손	柳義孫				孝叔			1398	1450	1426	生員	吏曹參判	全州 柳	
PMn_1426_000500	MN	박경손	朴慶孫									1426	幼學	成均館直講		
PMn_1426_000501+M	MN	황서	黃瑞			黃理						1426	生員	翰林		
PMn_1426_000502+M	MN	권형	權衡									1426	生員	司憲府執義	安東 權	
PMn_1426_000503+M	MN	우효강	禹孝剛									1426	錄事	提學	丹陽 禹	
PMn_1426_000504	MN	김시석	金視石									1426	生員	部令		
PMn_1426_000505+M	MN	장아	張莪									1426	生員	翰林	昌寧 張	
PMn_1426_000506+M	MN	윤미견	尹彌堅									1426	直長	司諫院正言	茂松 尹	
PMn_1426_000507+M	MN	허후	許詡						貞簡	1398	1453	1426	副令	大提學	河陽 許	
PMn_1426_000508+M	MN	안자립	安自立									1426	生員	工曹參判	忠州 安	
PMn_1426_000509	MN	최자연	崔自淵									1426	生員	判官	陽川 崔	
PMn_1426_000510	MN	전윤승	田允升									1426	敎導			
PMn_1426_000511	MN	민원	閔瑗								1458	1426	生員	禮曹參判	驪興 閔	
PMn_1426_000512	MN	임중	任重									1426	生員	縣監		
PMn_1427_000513+M	MN	남계영	南季瑛							1415		1427	生員	直提學	宜寧 南	
PMn_1427_000514+M	MN	임효인	任孝仁									1427	殿直	吏曹參議	豊川 任	
PMn_1427_000515	MN	정유	鄭愉									1427	敎導	判官		
PMn_1427_000516+M	MN	이순지	李純之				誠甫		靖平		1465	1427	生員	判中樞府事	陽城 李	
PMn_1427_000517+M	MN	노숙동	盧叔仝				和仲			1403	1463	1427	幼學	提學	豊川 盧	
PMn_1427_000518	MN	최정안	崔井安									1427	錄事	司諫院正言	楊州 崔	
PMn_1427_000519+M	MN	남간	南簡									1427	佐郞	直提學	宜寧 南	
PMn_1427_000520	MN	이맹전	李孟專				伯淳			1392	1480	1427	生員	司諫院正言	碧珍 李	
PMn_1427_000521+M	MN	백효삼	白效參									1427	敎導	司憲府持平	水原 白	
PMn_1427_000522	MN	곽순	郭恂									1427	生員	縣監	善山 郭	
PMn_1427_000523	MN	진자번	陳子蕃									1427	副司正	校理		
PMn_1427_000524	MN	강진덕	姜進德				子修					1427	佐郞	承政院承旨	晉州 姜	
PMn_1427_000525+M	MN	조휘	曹彙									1427	幼學	承文院校理	南平 曹	
PMn_1427_000526+M	MN	최수로	崔壽老									1427	驛丞	成均館直講		
PMn_1427_000527	MN	최윤중	崔允中									1427	禮賓寺副錄事	司憲府監察	全州 崔	
PMn_1427_000528	MN	권자홍	權自弘									1427	生員	司憲府持平	安東 權	
PMn_1427_000529+M	MN	이계전	李季甸				屛甫		文烈	1404	1459	1427	宗廟副丞	領中樞府事	韓山 李	
PMn_1427_000530	MN	최수	崔脩									1427	縣監	成均館司成	全州 崔	
